Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers Ireland Limited
Statement,Data,BrokerAddress,
Statement,Data,Title,Activity Statement
Statement,Data,Period,"March 21, 2025 - January 23, 2026"
Statement,Data,WhenGenerated,"2026-01-24, 08:37:41 EST"
Account Information,Header,Field Name,Field Value
Account Information,Data,Name,Stichting Legal Owner Keheilan Fund
Account Information,Data,Account,U17994267 (Custom Consolidated)
Account Information,Data,Accounts Included,"U20993660, U17994267"
Account Information,Data,Master Name,Keheilan Fund Management B.V.
Account Information,Data,Account Type,Institution Master
Account Information,Data,Customer Type,Partnership
Account Information,Data,Account Capabilities,Cash
Account Information,Data,Base Currency,USD
Net Asset Value,Header,Asset Class,Prior Total,Current Long,Current Short,Current Total,Change
Net Asset Value,Data,Cash ,0,171843.33087313,0,171843.33087313,171843.33087313
Net Asset Value,Data,Stock,0,2036064.69,0,2036064.69,2036064.69
Net Asset Value,Data,Interest Accruals,0,146.32,0,146.32,146.32
Net Asset Value,Data,Dividend Accruals,0,253.05,0,253.05,253.05
Net Asset Value,Data,Total,0,2208307.390873129,0,2208307.390873129,2208307.390873129
Net Asset Value,Header,Time Weighted Rate of Return
Net Asset Value,Data,-57.978131402%
Change in NAV,Header,Field Name,Field Value
Change in NAV,Data,Starting Value,0
Change in NAV,Data,Mark-to-Market,41085.2609
Change in NAV,Data,Deposits & Withdrawals,2131226.96
Change in NAV,Data,Dividends,35240.33
Change in NAV,Data,Withholding Tax,-7564.66
Change in NAV,Data,Change in Dividend Accruals,253.03
Change in NAV,Data,Interest,11380.23
Change in NAV,Data,Change in Interest Accruals,146.32
Change in NAV,Data,Other Fees,-795.08
Change in NAV,Data,Commissions,-2467.61644587
Change in NAV,Data,Transaction Fees,-43.259381
Change in NAV,Data,Sales Tax,-154.1442
Change in NAV,Data,Other FX Translations,0.02
Change in NAV,Data,Ending Value,2208307.390873129
Mark-to-Market Performance Summary,Header,Asset Category,Symbol,Prior Quantity,Current Quantity,Prior Price,Current Price,Mark-to-Market P/L Position,Mark-to-Market P/L Transaction,Mark-to-Market P/L Commissions,Mark-to-Market P/L Other,Mark-to-Market P/L Total,Code
Change in Dividend Accruals,Data,Stocks,USD,U17994267,ZROZ,2025-09-30,2025-10-01,2025-10-03,11400,1265.53,0,0.74,8436,7170.47,Po
Change in Dividend Accruals,Data,Stocks,USD,U17994267,ZROZ,2025-10-03,2025-10-01,2025-10-03,11400,-1265.52,0,0.74,-8436,-7170.48,Re
Change in Dividend Accruals,Data,Stocks,USD,U17994267,ZROZ,2025-12-30,2025-12-31,2026-01-05,26536,3503.1,0,0.88,23351.68,19848.58,Po
Change in Dividend Accruals,Data,Stocks,USD,U17994267,ZROZ,2026-01-05,2025-12-31,2026-01-05,26536,-3503.1,0,0.88,-23351.68,-19848.58,Re
Change in Dividend Accruals,Data,Total,,,,,,,,44.58,0,,297.61,253.03,
Change in Dividend Accruals,Data,Ending Dividend Accruals in USD,,,,,,,,,,,,253.05,
Financial Instrument Information,Header,Asset Category,Symbol,Description,Conid,Security ID,Underlying,Listing Exch,Multiplier,Type,Code
Financial Instrument Information,Data,Stocks,AAPL,APPLE INC,265598,US0378331005,AAPL,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,ABBV,ABBVIE INC,118089500,US00287Y1091,ABBV,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,ABT,ABBOTT LABORATORIES .,4065,US0028241000,ABT,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,ACN,ACCENTURE PLC-CL A,67889930,IE00B4BNMY34,ACN,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,ADBE,ADOBE INC,265768,US00724F1012,ADBE,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,ADI,ANALOG DEVICES INC,4157,US0326541051,ADI,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,ADP,AUTOMATIC DATA PROCESSING,4661,US0530151036,ADP,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,ALC,ALCON INC,358790073,CH0432492467,ALC,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,AMAT,APPLIED MATERIALS INC,266093,US0382221051,AMAT,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,AMD,ADVANCED MICRO DEVICES,4391,US0079031078,AMD,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,AMGN,AMGEN INC,266145,US0311621009,AMGN,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,AMZN,AMAZON.COM INC,3691937,US0231351067,AMZN,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,ANET,ARISTA NETWORKS INC,740948854,US0404132054,ANET,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,APD,AIR PRODUCTS & CHEMICALS INC,4487,US0091581068,APD,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,APH,AMPHENOL CORP-CL A,4493,US0320951017,APH,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,APP,APPLOVIN CORP-CLASS A,481863646,US03831W1080,APP,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,ARM,ARM HOLDINGS PLC-ADR,653400472,US0420682058,ARM,NASDAQ,1,ADR,
Financial Instrument Information,Data,Stocks,ASML,ASML HOLDING NV-NY REG SHS,117902840,USN070592100,ASML,NASDAQ,1,NY REG SHRS,
Financial Instrument Information,Data,Stocks,AU,ANGLOGOLD ASHANTI PLC,655276604,GB00BRXH2664,AU,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,AVGO,BROADCOM INC,313130367,US11135F1012,AVGO,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,AZN,ASTRAZENECA PLC-SPONS ADR,4521593,US0463531089,AZN,NASDAQ,1,ADR,
Financial Instrument Information,Data,Stocks,BA,BOEING CO/THE,4762,US0970231058,BA,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,BABA,ALIBABA GROUP HOLDING-SP ADR,166090175,US01609W1027,BABA,NYSE,1,ADR,
Financial Instrument Information,Data,Stocks,BSX,BOSTON SCIENTIFIC CORP,5270,US1011371077,BSX,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,BYDDY,BYD CO LTD-UNSPONSORED ADR,54740723,US05606L1008,BYDDY,PINK,1,ADR,
Financial Instrument Information,Data,Stocks,CAT,CATERPILLAR INC,5437,US1491231015,CAT,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,CEG,CONSTELLATION ENERGY,538132976,US21037T1097,CEG,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,CL,COLGATE-PALMOLIVE CO,5749,US1941621039,CL,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,CMCSA,COMCAST CORP-CLASS A,267748,US20030N1019,CMCSA,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,CMG,CHIPOTLE MEXICAN GRILL INC,37655664,US1696561059,CMG,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,COP,CONOCOPHILLIPS,10885,US20825C1045,COP,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,COR,CENCORA INC,1714996,US03073E1055,COR,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,CORT,CORCEPT THERAPEUTICS INC,28565190,US2183521028,CORT,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,COST,COSTCO WHOLESALE CORP,272997,US22160K1051,COST,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,CRM,SALESFORCE INC,29624264,US79466L3024,CRM,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,CRWD,CROWDSTRIKE HOLDINGS INC - A,370757467,US22788C1053,CRWD,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,CSCO,CISCO SYSTEMS INC,268084,US17275R1023,CSCO,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,CTS,CTS CORP,6190,US1265011056,CTS,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,CTVA,CORTEVA INC,366239371,US22052L1044,CTVA,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,CVX,CHEVRON CORP,5684,US1667641005,CVX,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,DD,DUPONT DE NEMOURS INC,365921621,US26614N1028,DD,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,DE,DEERE & CO,6393,US2441991054,DE,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,DECK,DECKERS OUTDOOR CORP,268376,US2435371073,DECK,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,DHR,DANAHER CORP,6442,US2358511028,DHR,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,DIS,WALT DISNEY CO/THE,6459,US2546871060,DIS,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,DXCM,DEXCOM INC,33837089,US2521311074,DXCM,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,EA,ELECTRONIC ARTS INC,268995,US2855121099,EA,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,ECL,ECOLAB INC,6682,US2788651006,ECL,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,EOG,EOG RESOURCES INC,6890,US26875P1012,EOG,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,EQIX,EQUINIX INC,181764593,US29444U7000,EQIX,NASDAQ,1,REIT,
Financial Instrument Information,Data,Stocks,ETN,EATON CORP PLC,118017869,IE00B8KQN827,ETN,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,FCX,FREEPORT-MCMORAN INC,7089,US35671D8570,FCX,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,FERG,FERGUSON ENTERPRISES INC,717988170,US31488V1070,FERG,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,FTNT,FORTINET INC,70236214,US34959E1091,FTNT,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,GEV,GE VERNOVA INC,691984365,US36828A1016,GEV,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,GILD,GILEAD SCIENCES INC,269753,US3755581036,GILD,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,GKOS,GLAUKOS CORP,198048703,US3773221029,GKOS,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,GLD,SPDR GOLD SHARES,51529211,US78463V1070,GLD,ARCA,1,ETF,
Financial Instrument Information,Data,Stocks,GOAU,US GLB GLD & METAL MNRS ETF,280803962,US26922A7191,GOAU,ARCA,1,ETF,
Financial Instrument Information,Data,Stocks,GOOG,ALPHABET INC-CL C,208813720,US02079K1079,GOOG,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,GOOGL,ALPHABET INC-CL A,208813719,US02079K3059,GOOGL,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,GRMN,GARMIN LTD,76791198,CH0114405324,GRMN,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,HD,HOME DEPOT INC,7930,US4370761029,HD,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,HLN,HALEON PLC-ADR,573009153,US4055521003,HLN,NYSE,1,ADR,
Financial Instrument Information,Data,Stocks,HON,HONEYWELL INTERNATIONAL INC,4350,US4385161066,HON,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,IBM,INTL BUSINESS MACHINES CORP,8314,US4592001014,IBM,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,IFNNY,INFINEON TECHNOLOGIES-ADR,7718213,US45662N1037,IFNNY,PINK,1,ADR,
Financial Instrument Information,Data,Stocks,INFY,INFOSYS LTD-SP ADR,4813460,US4567881085,INFY,NYSE,1,ADR,
Financial Instrument Information,Data,Stocks,INTU,INTUIT INC,270662,US4612021034,INTU,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,ISRG,INTUITIVE SURGICAL INC,9063285,US46120E6023,ISRG,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,JNJ,JOHNSON & JOHNSON,8719,US4781601046,JNJ,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,KLAC,KLA CORP,270957,US4824801009,KLAC,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,KMB,KIMBERLY-CLARK CORP,8864,US4943681035,KMB,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,KO,COCA-COLA CO/THE,8894,US1912161007,KO,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,LIN,LINDE PLC,617155599,IE000S9YS762,LIN,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,LLY,ELI LILLY & CO,9160,US5324571083,LLY,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,LOW,LOWE'S COS INC,9199,US5486611073,LOW,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,LRCX,LAM RESEARCH CORP,732440574,US5128073062,LRCX,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,MCHP,MICROCHIP TECHNOLOGY INC,271568,US5950171042,MCHP,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,MDLZ,MONDELEZ INTERNATIONAL INC-A,113599091,US6092071058,MDLZ,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,MDT,MEDTRONIC PLC,181387075,IE00BTN1Y115,MDT,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,META,META PLATFORMS INC-CLASS A,107113386,US30303M1027,META,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,MPNGY,MEITUAN - UNSP ADR,337473540,US58533E1038,MPNGY,PINK,1,ADR,
Financial Instrument Information,Data,Stocks,MRK,MERCK & CO INC,70101545,US58933Y1055,MRK,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,MRVL,MARVELL TECHNOLOGY INC,483492393,US5738741041,MRVL,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,MSFT,MICROSOFT CORP,272093,US5949181045,MSFT,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,MU,MICRON TECHNOLOGY INC,9939,US5951121038,MU,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,NBIX,NEUROCRINE BIOSCIENCES INC,4815347,US64125C1099,NBIX,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,NEE,NEXTERA ENERGY INC,75960201,US65339F1012,NEE,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,NKE,NIKE INC -CL B,10291,US6541061031,NKE,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,NSC,NORFOLK SOUTHERN CORP,10497,US6558441084,NSC,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,NVDA,NVIDIA CORP,4815747,US67066G1040,NVDA,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,NVO,NOVO-NORDISK A/S-SPONS ADR,10611,US6701002056,NVO,NYSE,1,ADR,
Financial Instrument Information,Data,Stocks,NVS,NOVARTIS AG-SPONSORED ADR,8794522,US66987V1098,NVS,NYSE,1,ADR,
Financial Instrument Information,Data,Stocks,NXPI,NXP SEMICONDUCTORS NV,77791077,NL0009538784,NXPI,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,ORCL,ORACLE CORP,272800,US68389X1054,ORCL,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,ORLY,O'REILLY AUTOMOTIVE INC,82457808,US67103H1077,ORLY,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,PANW,PALO ALTO NETWORKS INC,110619459,US6974351057,PANW,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,PCAR,PACCAR INC,272992,US6937181088,PCAR,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,PDD,PDD HOLDINGS INC,326398585,US7223041028,PDD,NASDAQ,1,ADR,
Financial Instrument Information,Data,Stocks,PEP,PEPSICO INC,11017,US7134481081,PEP,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,PFE,PFIZER INC,11031,US7170811035,PFE,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,PG,PROCTER & GAMBLE CO/THE,11054,US7427181091,PG,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,PLD,PROLOGIS INC,88819288,US74340W1036,PLD,NYSE,1,REIT,
Financial Instrument Information,Data,Stocks,PLTR,PALANTIR TECHNOLOGIES INC-A,444857009,US69608A1088,PLTR,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,PPG,PPG INDUSTRIES INC,11295,US6935061076,PPG,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,QCOM,QUALCOMM INC,273544,US7475251036,QCOM,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,ROIV,ROIVANT SCIENCES LTD,518304342,BMG762791017,ROIV,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,ROST,ROSS STORES INC,273939,US7782961038,ROST,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,RTX,RTX CORP,415342104,US75513E1010,RTX,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,SAP,SAP SE-SPONSORED ADR,3804335,US8030542042,SAP,NYSE,1,ADR,
Financial Instrument Information,Data,Stocks,SBUX,STARBUCKS CORP,274105,US8552441094,SBUX,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,SE,SEA LTD-ADR,292735472,US81141R1005,SE,NYSE,1,ADR,
Financial Instrument Information,Data,Stocks,SHOP,SHOPIFY INC - CLASS A,195014116,CA82509L1076,SHOP,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,SLB,SLB LTD,12200,AN8068571086,SLB,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,SMCI,SUPER MICRO COMPUTER INC,731466419,US86800U3023,SMCI,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,SNY,SANOFI-ADR,15435308,US80105N1054,SNY,NASDAQ,1,ADR,
Financial Instrument Information,Data,Stocks,SOLS,SOLSTICE ADVANCED MATERI-W/I,822454680,US83443Q1031,SOLS,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,SPGI,S&P GLOBAL INC,229629397,US78409V1044,SPGI,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,SPSK,SP FUNDS DOW JONES GLOBAL SU,397514044,US8863647025,SPSK,ARCA,1,ETF,
Financial Instrument Information,Data,Stocks,SPUS,SP FUNDS S&P SHARIA INDU EXC,396046406,US8863648015,SPUS,ARCA,1,ETF,
Financial Instrument Information,Data,Stocks,SW,SMURFIT WESTROCK PLC,713434903,IE00028FXN24,SW,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,SYK,STRYKER CORP,4430948,US8636671013,SYK,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,TER,TERADYNE INC,12729,US8807701029,TER,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,TGT,TARGET CORP,6437,US87612E1064,TGT,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,TJX,TJX COMPANIES INC,12814,US8725401090,TJX,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,TLT,ISHARES 20+ YEAR TREASURY BD,15547841,US4642874329,TLT,NASDAQ,1,ETF,
Financial Instrument Information,Data,Stocks,TMO,THERMO FISHER SCIENTIFIC INC,12869,US8835561023,TMO,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,TMUS,T-MOBILE US INC,125980227,US8725901040,TMUS,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,TSLA,TESLA INC,76792991,US88160R1014,TSLA,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,TSM,TAIWAN SEMICONDUCTOR-SP ADR,6223250,US8740391003,TSM,NYSE,1,ADR,
Financial Instrument Information,Data,Stocks,TT,TRANE TECHNOLOGIES PLC,406709270,IE00BK9ZQ967,TT,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,TTD,TRADE DESK INC/THE -CLASS A,248755440,US88339J1051,TTD,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,TXN,TEXAS INSTRUMENTS INC,13096,US8825081040,TXN,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,UNH,UNITEDHEALTH GROUP INC,13272,US91324P1021,UNH,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,VMC,VULCAN MATERIALS CO,13515,US9291601097,VMC,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,VSNT,VERSANT MEDIA GROUP INC,838625841,US9252831030,VSNT,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,VST,VISTRA CORP,254457731,US92840M1027,VST,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,VZ,VERIZON COMMUNICATIONS INC,4901,US92343V1044,VZ,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,WDAY,WORKDAY INC-CLASS A,115324104,US98138H1014,WDAY,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,WELL,WELLTOWER INC,207739931,US95040Q1040,WELL,NYSE,1,REIT,
Financial Instrument Information,Data,Stocks,WMT,WALMART INC,13824,US9311421039,WMT,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,XIACY,XIAOMI CORP - UNSP ADR,330981427,US98421U1088,XIACY,PINK,1,ADR,
Financial Instrument Information,Data,Stocks,XOM,EXXON MOBIL CORP,13977,US30231G1022,XOM,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,XYL,XYLEM INC,95703740,US98419M1009,XYL,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,ZROZ,PIMCO 25+ YR ZERO CPN US TIF,69839360,US72201R8824,ZROZ,ARCA,1,ETF,
Financial Instrument Information,Data,Stocks,ZTS,ZOETIS INC,121665622,US98978V1035,ZTS,NYSE,1,COMMON,
Codes,Header,Code,Meaning,Code (Cont.),Meaning (Cont.)
Codes,Data,A,Assignment
Codes,Data,ADR,ADR Fee Accrual
Codes,Data,AEx,Automatic exercise for dividend-related recommendation.
Codes,Data,AFx,AutoFX conversion resulting from trading
Codes,Data,Adj,Adjustment
Codes,Data,Al,Allocation
Codes,Data,Aw,Away Trade
Codes,Data,B,Automatic Buy-in
Codes,Data,Bo,Direct Borrow
Codes,Data,C,Closing Trade
Codes,Data,CD,Cash Delivery
Codes,Data,CP,Complex Position
Codes,Data,Ca,Cancelled
Codes,Data,Co,Corrected Trade
Codes,Data,Cx,Part or all of this transaction was a Crossing executed as dual agent by IB for two IB customers
Codes,Data,DT,Discounted Trade
Codes,Data,De,Delivery or Conversion Action
Codes,Data,ETF,ETF Creation/Redemption
Codes,Data,Ep,Resulted from an Expired Position
Codes,Data,Ex,Exercise
Codes,Data,FP,The fractional portion of this trade was executed against IB or an affiliate.
Codes,Data,FPA,The fractional portion of this trade was executed against IB or an affiliate. IB acted as agent for the whole share portion of this trade.
Codes,Data,G,Trade in Guaranteed Account Segment
Codes,Data,GEA,Exercise or Assignment resulting from offsetting positions
Codes,Data,HC,Highest Cost tax basis election
Codes,Data,HFI,Investment Transferred to Hedge Fund
Codes,Data,HFR,Redemption from Hedge Fund
Codes,Data,I,Internal Transfer
Codes,Data,IA,The transaction was executed against IB or an affiliate
Codes,Data,IM,A portion of the order was executed against IB or an affiliate; IB acted as agent on a portion.
Codes,Data,INV,Investment Transfer from Investor
Codes,Data,IPO,This transaction was executed as part of an IPO in which IB was a member of the selling group and is classified as a Principal trade.
Codes,Data,L,Ordered by IB (Margin Violation)
Codes,Data,LD,Adjusted by Loss Disallowed from Wash Sale
Codes,Data,LF,Liquidation of fractional position by IB
Codes,Data,LI,"Last In, First Out (LIFO) tax basis election"
Codes,Data,LT,Long Term P/L
Codes,Data,Lo,Direct Loan
Codes,Data,M,Entered manually by IB
Codes,Data,MEx,Manual exercise for dividend-related recommendation.
Codes,Data,ML,Maximize Losses tax basis election
Codes,Data,MLG,Maximize Long Term Gain tax basis election
Codes,Data,MLL,Maximize Long Term Loss tax basis election
Codes,Data,MSG,Maximize Short Term Gain tax basis election
Codes,Data,MSL,Maximize Short Term Loss tax basis election
Codes,Data,O,Opening Trade
Codes,Data,Off,Yes and No contracts offset to $1.00 cash settlement
Codes,Data,P,Partial Execution
Codes,Data,PE,Perpetual Investment
Codes,Data,PI,Price Improvement
Codes,Data,PTA,Post Trade Allocation
Codes,Data,Po,Interest or Dividend Accrual Posting
Codes,Data,Pr,Part or all of this transaction was executed by the Exchange as a Crossing by IB against an IB affiliate and is therefore classified as a Principal and not an agency trade
Codes,Data,R,Dividend Reinvestment
Codes,Data,RED,Redemption to Investor
Codes,Data,RI,Recurring Investment
Codes,Data,RP,"IB acted as agent for the fractional share portion of this trade, which was executed by an IB affiliate as riskless principal."
Codes,Data,RPA,IB acted as agent for both the fractional share portion and the whole share portion of this trade; the fractional share portion was executed by an IB Affiliate as riskless principal.
Codes,Data,Rb,Rebill
Codes,Data,Re,Interest or Dividend Accrual Reversal
Codes,Data,Ri,Reimbursement
Codes,Data,S0,Contract settled to zero value
Codes,Data,S1,Contract settled to $1.00
Codes,Data,SF,Trade is subject to IBKR Lite Surcharge Fee if volume of such trades exceeds 10% of the total monthly Lite trade volume
Codes,Data,SI,This order was solicited by Interactive Brokers
Codes,Data,SL,Specific Lot tax basis election
Codes,Data,SO,This order was marked as solicited by your Introducing Broker
Codes,Data,SS,Customer designated this trade for shortened settlement and so is subject to execution at prices above the prevailing market
Codes,Data,ST,Short Term P/L
Codes,Data,T,Transfer
Codes,Data,Un,Unvested shares from stock grant
Codes,Data,XCH,Mutual Fund Exchange Transaction
Notes/Legal Notes,Header,Type,Note
Notes/Legal Notes,Data,Notes,"Stock exchange transactions generally settle on the trade date plus one business day (T+1). Options, futures and US open-end mutual fund transactions also settle on trade date plus one business day. Some exchanges and other transaction types may have longer or shorter settlement periods. Ending settled cash reflects the cash that has actually settled."
Notes/Legal Notes,Data,Notes,Initial and maintenance margin requirements are available within the Account Window of the Trader Workstation.
Notes/Legal Notes,Data,Notes,"Quantities preceded by a ""-"" sign indicate sell transactions. Other transactions are purchases. "
Notes/Legal Notes,Data,Notes,"For shares traded on US markets, Interactive Brokers Ireland Limited (IBIE) acts as agent in executing the fractional portion of your order. In certain circumstances, IBIE routes that portion to an affiliate, which may execute it either as principal or riskless principal. If an IB affiliate executes as i) principal, the order will be executed at the price displayed for the opposite side of the NBBO from your order (the offer if you are buying and the bid if you are selling) at the time of execution, ii) riskless principal, the affiliate will execute that portion of your order at the price it receives for the execution of the whole share. The way in which the fractional portion of the order is executed is indicated by the codes associated with the trade. For shares traded on European Markets, IBIE will generally act as counterparty for any fractional portion of your order for shares, which it will execute as principal, for a total consideration which is equal to (or better than), the total consideration for the execution of a full share available at the European trading venues and SIs to which IBIE has access. In certain circumstances, IBIE may route a full share order to the available European trading venues acting in an Agency capacity and the fractional portion of the order will be allocated to your account at the price traded in the trading venue and the remaining fractional portion will be allocated to an affiliate. "
Notes/Legal Notes,Data,Notes,"In case of partial executions, commissions are charged on the total quantity executed on the original order. The commission is displayed on the first partial execution only."
Notes/Legal Notes,Data,Notes,Trade execution times are displayed in Eastern Time.
Notes/Legal Notes,Data,Notes,Applicable regulatory fees for your transactions are available on the IB website at www.interactivebrokers.com/en/accounts/fees/exchangeAndRegulatoryFees.php.
Notes/Legal Notes,Data,Notes,"Borrow Fee Rate represents the cost to borrow stock expressed in percent per annum. It is applied to the collateral value on the stock borrow contract and is separate from any interest earned on credit cash balances. Similarly, Loan Fee Rate represents the benefit to lend stock. A positive rate indicates a cost to the borrower/benefit to the lender and a negative rate indicates a benefit to the borrower/cost to the lender. In general, the fee rates for hard-to-borrow stocks are higher than for normal availability stocks."
